Sample_ID,PC1,PC2,PC3,ethnicity
NA20278,6.956835660124923,-5.784771975605181,1.814137868792363,African
NA20281,16.856656278070915,-0.39227323496752947,1.5091915443279889,African
NA20282,14.584601675997195,-0.9918155585119286,1.7265874952579774,African
NA20287,17.00980700378977,-1.0904368425347675,2.4018840537530735,African
NA20289,15.972818672753451,-1.1950062556183965,0.120509281106796,African
NA20291,20.59905111834437,2.23666102508178,0.15852955076743921,African
NA20294,16.64809557948803,-0.3360729855075355,2.2643185437738755,African
NA20296,15.247249421681076,-1.4344159574836486,0.2787229269908156,African
NA20298,19.473933903727282,1.714995600686975,0.5127986517306302,African
NA20299,5.253648961291647,2.3414643801386728,5.808762274099504,African
NA20314,-7.885703594192817,-0.5853712095930118,8.39918437027024,African
NA20317,13.622755596505128,-2.2661820101657844,0.2745236232216448,African
NA20318,14.047237530325017,-1.6846128788427943,-0.5874860166001306,African
NA20320,18.2529683815201,0.5555124009094781,0.5870123692386887,African
NA20321,15.764997755384877,-1.5819934715464181,0.9237437659143473,African
NA20332,15.665703685662553,-0.6943508201091425,1.5169639196441422,African
NA20334,11.408519795916234,-4.09013439646806,3.5676265704990624,African
NA20339,18.50085962681422,1.3997599570083945,1.8918560077586062,African
NA20340,15.825261300733924,-0.09128499625749342,1.1277927503304634,African
NA20342,11.055112945702467,-3.5036164841792803,1.6116808312415216,African
NA20346,16.555243897218332,0.887791387311345,0.6637498496222349,African
NA20348,16.526312614586843,-0.6028845817175607,1.252613498410457,African
NA20351,11.3911694369988,-3.1787929491128044,1.4291193449274215,African
NA20355,16.942383346588386,-1.1800862735379514,1.2356330649867227,African
NA20356,17.098328860460445,-0.7707907836916705,0.8190452150999876,African
NA20357,17.38549809801008,0.39163773333307167,1.8508257571097073,African
NA20359,15.628080260567282,-1.0753470035430435,1.7235464326997458,African
NA20362,16.381433699771186,-2.056883059032723,-0.9474084311670964,African
NA20412,14.770495865261479,-0.4619519822951528,1.2920795037114323,African
NA20502,-6.289322566540478,-13.841960046397427,2.397948711923152,European
NA20503,-7.352113421753588,-13.430827176568933,1.5272138349310347,European
NA20504,-7.4147129502024836,-13.650093602053646,2.225026741381308,European
NA20506,-5.202367230523034,-13.40667637675381,1.8261892171487428,European
NA20509,-5.6331973040292995,-13.40838600054901,1.3841841975536064,European
NA20510,-6.091380926154992,-12.920126545098599,0.9389073651933085,European
NA20511,-6.372561425301301,-13.421412041142908,2.523552348364149,European
NA20512,-6.296027067163977,-13.514321243969865,2.8755130022486153,European
NA20513,-6.906080975117546,-13.036257641720981,1.7307548386177685,European
NA20514,-6.434628637986775,-13.350399779737462,1.720701260170568,European
NA20515,-6.400187465195462,-13.90493317193634,2.0537770816097742,European
NA20516,-6.778307631790843,-12.237602326769466,1.0956908958040095,European
NA20517,-6.5596816531060576,-12.777802379452831,2.2101285309953838,European
NA20518,-7.752088515710852,-11.672677320086724,2.2865097386439475,European
NA20519,-5.982185241849824,-13.363354832823676,1.7111383817035408,European
NA20520,-7.2030520074543185,-14.18039282391655,2.2825188358340296,European
NA20521,-6.408593705347303,-13.711316662024213,1.2874086744884818,European
NA20522,-6.730931784096733,-12.041808540474236,1.8151143673813124,European
NA20524,-7.241396171567935,-13.639223485201553,2.8820210177461547,European
NA20525,-5.997103301913424,-14.204298601004862,1.8057020985406729,European
NA20527,-6.196625500918924,-13.516420304727236,2.1926732113316207,European
NA20528,-5.242067249027437,-13.894318213793328,2.2121560232677986,European
NA20529,-6.546487759070152,-13.466539195874587,3.5937838340126453,European
NA20530,-6.2186225594878275,-13.686335739368818,2.132536033405441,European
NA20531,-6.418881244023865,-12.683807223294394,2.4939866814095395,European
NA20532,-7.0254659602961,-12.857171491735063,2.500047856845346,European
NA20534,-6.625159819381515,-14.321853713027334,1.341793701641106,European
NA20535,-7.048036833367164,-12.954344726173046,2.0785086621025126,European
NA20538,-6.803210072106211,-13.715667129452704,2.5305763289758327,European
NA20539,-6.763587218499697,-13.596426818184307,2.946363969205804,European
NA20540,-7.19738036590327,-13.886728663679415,1.852883611370357,European
NA20541,-6.501972048108088,-13.96522578044459,2.0404419633160713,European
NA20542,-7.061789675099782,-13.030962084316068,1.8285873056119388,European
NA20543,-6.3251208836621196,-13.983212486931206,2.7258579686182363,European
NA20544,-5.8783247818701065,-14.339303445208495,1.5137592897860903,European
NA20582,-6.398536141172539,-13.509531005268501,1.7373109168357146,European
NA20585,-7.459628283281152,-13.248129144581869,1.559220728225919,European
NA20587,-6.342670896164299,-13.65293364191627,3.415373672731343,European
NA20588,-6.969569564015898,-13.865463033815494,1.936438859521988,European
NA20589,-5.348619226962338,-12.527573217461752,1.8034280827312512,European
NA20752,-5.527741993270134,-13.53164874859991,1.2931443730080676,European
NA20753,-6.269785633916834,-13.816193890031078,2.4948564945079945,European
NA20754,-6.200117778544703,-12.872702197938894,2.0004343784096563,European
NA20755,-5.542036599520948,-13.72490192034409,1.7505104821046158,European
NA20756,-5.613517651858332,-13.395171633747132,1.7663496599859565,European
NA20757,-6.932562123107673,-13.61562131031003,2.4991504873776553,European
NA20758,-6.835351522714875,-13.805858097149772,2.1351977266932822,European
NA20759,-7.229708265685175,-13.281727537655922,2.625608285869277,European
NA20760,-6.767307140757305,-13.695054044964303,2.8612864451138056,European
NA20761,-6.291739662033338,-12.551740366292814,1.9493016715028102,European
NA20762,-6.572414726567722,-13.601867593588189,1.164309074681442,European
NA20763,-7.362564025360446,-13.403903116440516,2.6141884388392653,European
NA20764,-4.89070508922347,-14.064839319640226,3.5829059914844446,European
NA20765,-6.598928002917985,-13.364704088697225,2.3429702503174,European
NA20766,-5.949880934761823,-13.597158760105433,1.4248235456973115,European
NA20767,-6.544771354515326,-12.19756710081965,2.7504101745363214,European
NA20768,-5.7474790444828505,-14.153211557883933,2.438819619295524,European
NA20770,-6.612709280270401,-13.723542880632628,2.8234073461244167,European
NA20771,-6.249501378774004,-14.02276502820502,2.049326353964429,European
NA20772,-5.398245010854166,-13.813789405403321,1.033429877031558,European
NA20773,-6.629585752745737,-12.968372418281328,1.8113189200507678,European
NA20774,-5.385179658699174,-12.957587924738238,1.5132430370076297,European
NA20775,-6.780316247494592,-14.177015961305013,2.141354252057079,European
NA20778,-8.367731052287287,-13.774255261976375,1.9984917233036574,European
NA20783,-6.415222282989,-14.387313051666274,1.9778821794826418,European
NA20785,-6.626638727741277,-14.743010023519549,1.6221266581393459,European
NA20786,-6.513932948134876,-13.114504235195119,1.475262145164412,European
NA20787,-7.32726499119599,-12.926924316500788,2.1575311745387147,European
NA20790,-6.479846861770742,-13.056736664574908,1.6208256635203915,European
NA20792,-6.517737559110625,-14.015253642749425,2.7027978786950095,European
NA20795,-6.249887203392804,-14.002824237893645,2.6580610534267683,European
NA20796,-6.350494315817105,-13.242390144184037,1.3727520389671906,European
NA20797,-6.327331424554983,-14.212344468138859,1.8870397781046053,European
NA20798,-6.162266230934641,-13.574641216413223,3.4268522317889087,European
NA20799,-7.009920990969748,-13.138585988461386,2.073773296282306,European
NA20800,-7.334840240015331,-13.785434898728326,2.613104104349485,European
NA20801,-6.339597771151355,-13.38051458996322,2.521912639746073,European
NA20803,-6.321844681515886,-14.006684326956385,0.35389941697629923,European
NA20804,-5.897588870606584,-13.473952297772858,2.310943813156735,European
NA20805,-6.5593222837730885,-14.143307309934517,1.9630283053802808,European
NA20806,-5.438286994145992,-13.809355118485643,1.2249176675042661,European
NA20808,-5.427227567266427,-13.15985889157903,2.5006509816352875,European
NA20809,-5.931585860330585,-13.250758573880525,2.1137231049960854,European
NA20810,-6.8534533424068345,-13.854764384087815,2.075736646187309,European
NA20811,-6.373709615412066,-13.525659486124194,1.6282769074588945,European
NA20812,-6.345320062669279,-13.604552972380954,1.6325117522862898,European
NA20813,-6.873022361891455,-14.175400366982249,1.7815612757706318,European
NA20814,-5.626262553722752,-13.276000428062918,2.4088321218883246,European
NA20818,-7.02443643584244,-11.880558204305988,1.7183733436117838,European
NA20819,-6.675232721852161,-12.552482949355145,2.009233066793666,European
NA20821,-6.788436437650928,-13.558917618046165,2.497503073572339,European
NA20822,-6.387667520840613,-13.85783743614187,2.81687860412031,European
NA20826,-6.786150273892123,-13.843926516938868,2.469760245902146,European
NA20827,-6.04947424391381,-13.483534148724246,2.097913980616701,European
NA20832,-5.399731695516973,-13.930812287580142,1.8545495844365292,European
NA20845,-5.8448942638322885,-3.8608066550113476,-6.192614367264474,South Asian
NA20846,-7.135157654654485,-4.401677181648934,-6.8497050580596515,South Asian
NA20847,-7.554060485452727,-2.615794708982214,-8.84763456812875,South Asian
NA20849,-7.006085728601507,-3.082763245271373,-7.226281200828874,South Asian
NA20850,-5.952697043320005,-7.832586496896412,-4.281808357957453,South Asian
NA20851,-6.570919661578747,-3.368125263174008,-7.732724224001894,South Asian
NA20852,-6.42755811545432,-4.115728675711838,-6.649263250208442,South Asian
NA20853,-6.811067514781433,-3.076103747703469,-7.5910551233253205,South Asian
NA20854,-6.075409166174545,-4.482278648669228,-5.896283963030386,South Asian
NA20856,-5.4665733457947825,-3.628464153669555,-7.691893009671132,South Asian
NA20858,-6.352764044708628,-6.047799464929516,-3.773415321951781,South Asian
NA20859,-5.833883048494679,-2.3704487036042834,-8.224388768169431,South Asian
NA20861,-6.722876758500844,-3.432693351171407,-7.297114301905315,South Asian
NA20862,-7.261577030839578,-6.350364894835528,-5.687457299698226,South Asian
NA20863,-5.794081344144338,-2.966458405800836,-7.189117192746238,South Asian
NA20864,-7.525668451439487,-5.349070868767814,-5.5982171681465225,South Asian
NA20866,-6.771336772068045,-5.097333740897227,-6.096548477911117,South Asian
NA20867,-6.811123693719624,-3.819689544929631,-8.591143694140372,South Asian
NA20868,-7.2423991359107065,-2.450807976080259,-7.769435201774999,South Asian
NA20869,-6.557442859583784,-3.9770510540798805,-8.738200773677953,South Asian
NA20870,-7.926367637361887,-6.517729122498531,-4.9601691547047215,South Asian
NA20872,-6.5679065295703705,-6.9455426015451485,-5.434374739504233,South Asian
NA20874,-7.377079656049517,-4.06629634732593,-6.1385976584472415,South Asian
NA20875,-7.505854462208585,-4.059185186432197,-9.305619891365668,South Asian
NA20876,-6.850642669348904,-2.3667031979845357,-8.20998039926291,South Asian
NA20877,-6.722634647778492,-3.651432750791372,-7.195649561412972,South Asian
NA20878,-7.415035949623953,-3.283520165867705,-7.817150667364929,South Asian
NA20881,-6.690878635565733,-6.718140626369656,-6.327139039270463,South Asian
NA20882,-6.477643911218766,-6.102369072736313,-6.678693542650514,South Asian
NA20884,-6.039726509728253,-2.464965230226796,-8.761127126623613,South Asian
NA20885,-6.386111686161833,-5.158547427307757,-6.2981118232050495,South Asian
NA20886,-8.050726498080252,-5.917969301315467,-5.2995612512052,South Asian
NA20887,-6.461138155839387,-4.494846511431838,-5.579399858555378,South Asian
NA20888,-7.154026780914543,-2.84833529693894,-8.976665566289565,South Asian
NA20889,-6.437056775140171,-4.899621868998964,-8.864003760177209,South Asian
NA20890,-7.063553967563203,-4.5928034753797355,-6.157910826441052,South Asian
NA20891,-5.833048008621985,-4.759322715157638,-6.904862229926684,South Asian
NA20892,-6.020492984801366,-3.665122603632072,-7.28383890835901,South Asian
NA20894,-7.469632737237213,-5.157613028413266,-6.36348257150144,South Asian
NA20895,-7.40365088240852,-4.600469870605639,-6.622374624989632,South Asian
NA20896,-7.2707654994532405,-2.334908928555934,-9.024123865808118,South Asian
NA20897,-5.574396465627984,-2.7624591034309662,-9.096466346071974,South Asian
NA20899,-7.880980089804251,-4.005410314776885,-6.6153976041955005,South Asian
NA20900,-6.869546869724653,-6.240656738162659,-6.454696549887428,South Asian
NA20901,-6.0800529332887745,-2.9651723582994207,-7.55183448859208,South Asian
NA20902,-7.140158964146732,-3.472512436051388,-7.892230580408639,South Asian
NA20903,-8.090408293451686,-3.8274796054457005,-7.580608273864377,South Asian
NA20904,-6.460156219820926,-6.034658196380871,-4.198586308666387,South Asian
NA20905,-6.9403940716285755,-3.2513177747868642,-8.353659316821467,South Asian
NA20906,-7.008858296805544,-1.9121587984371455,-7.792322182353784,South Asian
NA20908,-8.606881664181474,-3.048455099691889,-8.102428747644188,South Asian
NA20910,-7.835746570995061,-7.253620977671301,-5.789271938111067,South Asian
NA20911,-5.887971159127353,-4.641995254138991,-8.669959786527443,South Asian
NA21086,-6.380491594667825,-3.827070616300147,-7.780717301432365,South Asian
NA21087,-6.209974595571322,-2.9191526667238326,-7.654010465911408,South Asian
NA21088,-6.444680629594803,-4.103903002068032,-7.709434806647769,South Asian
NA21089,-7.108411896583891,-2.9728639433795525,-7.409139366814461,South Asian
NA21090,-7.267386972372529,-3.5230211407134426,-7.1765800735489,South Asian
NA21091,-7.5237942571406276,-4.079855368692818,-7.836796575221897,South Asian
NA21092,-7.869354983813827,-4.244866296590547,-7.417450284941334,South Asian
NA21093,-6.308846188883571,-3.153630360792524,-9.018220449103678,South Asian
NA21094,-5.961043676649216,-3.2357735889839865,-7.753941604560655,South Asian
NA21095,-7.115384004642388,-2.534582202430626,-7.933259725180352,South Asian
NA21097,-6.335551067593596,-2.98743027762199,-7.1728193984482544,South Asian
NA21098,-6.896884904491615,-2.689673640315378,-7.724416885538703,South Asian
NA21099,-6.332306949589075,-3.8166004750981686,-7.783538063420056,South Asian
NA21100,-5.767365816483052,-3.7969511598262944,-7.246715281325814,South Asian
